teacher_id,t_gender,t_nationality,t_chin_level,t_price,t_accent,t_speech_rate,t_atmosphere,t_correct_pronunce,t_correct_grammar,t_degree,t_humorous,t_responsible,t_active,t_patient,t_goodlook,t_experienced,t_TESOL,t_TEFL,t_ESL,t_TEYL,t_CELTA,t_Qualified
861,0,337.0,763.0,192.0,1428.0,1472.0,8.0,3.0,3.0,1434.0,1,0,1,0,0,0,0,0,0,0,0,0
862,1,283.0,763.0,169.0,1428.0,1475.0,3.0,3.0,3.0,1435.0,0,0,0,1,0,0,1,0,0,0,0,0
863,0,214.0,762.0,141.0,1428.0,1472.0,8.0,9.0,9.0,1435.0,1,1,1,0,0,0,0,0,0,0,0,0
864,0,337.0,762.0,141.0,1429.0,1475.0,9.0,8.0,8.0,1434.0,1,0,1,0,0,0,1,0,0,0,0,0
865,1,413.0,763.0,176.0,1424.0,1475.0,6.0,10.0,10.0,1434.0,0,1,0,1,1,0,0,0,0,0,0,0
866,0,214.0,762.0,141.0,1428.0,1472.0,8.0,9.0,9.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
867,1,413.0,763.0,176.0,1424.0,1471.0,8.0,8.0,8.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
868,1,337.0,763.0,176.0,1425.0,1475.0,4.0,10.0,10.0,1434.0,0,1,0,1,0,1,1,0,0,0,0,0
869,0,214.0,762.0,141.0,1429.0,1475.0,4.0,4.0,7.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
870,0,337.0,763.0,169.0,1425.0,1472.0,5.0,4.0,4.0,1434.0,0,1,0,0,0,1,1,0,1,0,0,0
871,1,214.0,762.0,155.0,1425.0,1472.0,6.0,7.0,7.0,1435.0,0,1,1,0,0,0,0,0,0,0,0,0
872,1,413.0,763.0,192.0,1424.0,1472.0,7.0,9.0,9.0,1434.0,1,1,0,1,1,0,0,0,0,0,0,0
873,0,220.0,763.0,63.0,1429.0,1475.0,8.0,7.0,7.0,1436.0,1,0,1,0,0,0,1,0,1,1,1,1
874,0,220.0,763.0,66.0,1428.0,1470.0,10.0,8.0,8.0,1434.0,1,1,1,0,0,0,0,0,0,0,0,0
875,1,220.0,763.0,71.0,1428.0,1475.0,6.0,10.0,10.0,1434.0,1,1,0,0,0,1,0,0,0,0,0,0
876,0,428.0,763.0,169.0,1428.0,1475.0,4.0,6.0,6.0,1434.0,0,0,0,0,0,1,0,0,0,0,0,0
877,1,315.0,763.0,169.0,1429.0,1475.0,8.0,5.0,5.0,1436.0,1,1,1,1,0,0,1,1,1,1,1,1
878,0,303.0,763.0,192.0,1429.0,1475.0,7.0,7.0,7.0,1435.0,0,1,0,0,0,1,0,0,0,0,0,0
879,0,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
880,0,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
881,0,428.0,763.0,169.0,1429.0,1472.0,8.0,5.0,5.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
882,1,413.0,763.0,192.0,1428.0,1475.0,9.0,7.0,7.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
883,1,396.0,763.0,176.0,1427.0,1472.0,6.0,5.0,5.0,1434.0,0,1,0,1,0,0,0,1,0,0,0,0
884,0,220.0,763.0,427.0,1428.0,0.0,0.0,0.0,0.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
885,0,337.0,763.0,192.0,1425.0,1475.0,10.0,9.0,9.0,1434.0,0,0,1,1,0,0,0,1,0,0,0,0
886,0,268.0,761.0,169.0,1428.0,1475.0,9.0,7.0,8.0,1435.0,0,0,1,1,0,1,0,1,0,0,0,0
887,0,269.0,763.0,169.0,1428.0,1473.0,7.0,7.0,9.0,1434.0,1,1,1,0,0,0,0,0,0,0,0,0
888,0,214.0,762.0,141.0,1428.0,1472.0,6.0,6.0,6.0,1435.0,0,1,1,0,0,1,0,0,0,0,0,0
889,1,272.0,763.0,169.0,1428.0,1475.0,6.0,8.0,8.0,1434.0,1,1,0,1,0,1,0,1,0,0,0,0
890,0,299.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
891,1,313.0,763.0,169.0,1428.0,1472.0,7.0,5.0,6.0,1434.0,0,0,1,1,1,1,0,1,0,0,0,0
892,0,337.0,763.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0
893,0,413.0,761.0,169.0,1424.0,1475.0,6.0,7.0,7.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
894,0,264.0,763.0,192.0,1425.0,1475.0,8.0,8.0,8.0,1434.0,0,1,0,1,0,0,1,0,0,0,0,0
895,0,265.0,763.0,128.0,1429.0,1472.0,7.0,7.0,7.0,1434.0,1,0,0,0,0,0,0,0,0,0,0,0
896,0,299.0,763.0,128.0,1428.0,1475.0,5.0,7.0,7.0,1435.0,1,1,0,0,0,1,1,0,0,0,0,0
897,1,230.0,763.0,169.0,1425.0,1472.0,5.0,4.0,6.0,1434.0,0,1,0,1,0,1,0,1,0,0,0,0
898,0,220.0,763.0,66.0,1424.0,1472.0,7.0,6.0,7.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
899,1,220.0,763.0,59.0,1428.0,1475.0,10.0,6.0,6.0,1434.0,1,1,0,1,0,0,1,0,0,0,0,0
900,1,220.0,763.0,71.0,1428.0,1472.0,5.0,7.0,7.0,1434.0,0,1,0,1,0,1,1,0,0,1,0,0
901,0,220.0,763.0,63.0,1428.0,1475.0,9.0,8.0,6.0,1434.0,1,0,1,1,0,0,0,0,0,0,0,0
902,0,214.0,762.0,141.0,1425.0,1475.0,7.0,7.0,7.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
903,0,228.0,763.0,169.0,1429.0,1475.0,5.0,8.0,8.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0
904,0,413.0,763.0,224.0,1424.0,1472.0,7.0,9.0,9.0,1435.0,0,1,0,1,0,0,1,0,0,0,0,0
905,0,220.0,763.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
906,0,220.0,763.0,63.0,1429.0,1475.0,9.0,8.0,8.0,1436.0,0,1,1,1,0,0,1,1,1,1,1,1
907,0,428.0,763.0,169.0,1428.0,1475.0,8.0,8.0,8.0,1435.0,0,0,0,0,0,0,1,0,0,0,0,0
908,0,413.0,763.0,176.0,1424.0,1475.0,8.0,7.0,7.0,1434.0,0,1,0,0,0,0,1,0,0,0,0,0
909,0,269.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
910,1,315.0,763.0,169.0,1428.0,1472.0,7.0,6.0,6.0,1434.0,1,0,0,0,0,0,1,0,0,0,0,0
911,0,222.0,763.0,208.0,1424.0,1471.0,9.0,9.0,10.0,1435.0,0,1,0,1,0,1,1,0,0,0,0,0
912,0,414.0,763.0,169.0,1426.0,1472.0,0.0,0.0,0.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
913,0,214.0,762.0,148.0,1424.0,1475.0,8.0,9.0,9.0,1434.0,1,1,0,1,0,1,0,0,0,0,0,1
914,1,274.0,763.0,169.0,1428.0,1472.0,6.0,5.0,5.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
915,1,413.0,763.0,192.0,1424.0,1475.0,8.0,10.0,10.0,1436.0,1,0,0,1,0,1,0,0,0,0,0,0
916,0,299.0,763.0,169.0,1428.0,1475.0,8.0,8.0,8.0,1435.0,1,0,1,0,0,1,0,0,0,0,0,0
917,0,337.0,760.0,169.0,0.0,1475.0,6.0,8.0,8.0,1436.0,0,1,0,1,0,1,0,0,0,0,0,0
918,1,428.0,763.0,169.0,1424.0,1473.0,9.0,7.0,9.0,1434.0,1,1,1,1,1,0,1,0,0,0,0,0
919,1,289.0,763.0,169.0,1429.0,1475.0,8.0,8.0,8.0,1434.0,1,1,1,1,1,0,1,0,0,0,0,0
920,0,220.0,763.0,69.0,1428.0,1475.0,9.0,9.0,9.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
921,1,413.0,763.0,169.0,1428.0,1475.0,9.0,8.0,8.0,1434.0,1,0,1,1,0,0,0,0,0,0,0,0
922,0,265.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,264.0,763.0,240.0,1425.0,1475.0,6.0,6.0,6.0,1434.0,1,1,1,1,0,0,0,1,0,0,0,0
924,1,220.0,763.0,59.0,1424.0,1475.0,8.0,9.0,9.0,1434.0,1,0,0,1,1,0,0,0,0,0,0,0
925,0,428.0,763.0,169.0,1424.0,1475.0,9.0,9.0,8.0,1434.0,0,1,1,1,0,0,0,1,0,0,0,0
926,1,428.0,763.0,169.0,1424.0,1475.0,0.0,0.0,0.0,1434.0,1,1,0,1,0,1,0,1,0,0,0,0
927,1,340.0,763.0,169.0,1428.0,1472.0,7.0,6.0,6.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
928,0,337.0,763.0,169.0,1428.0,1472.0,6.0,6.0,6.0,1434.0,0,0,1,0,0,0,0,0,0,0,0,0
929,0,310.0,763.0,176.0,1424.0,1472.0,6.0,6.0,6.0,1434.0,0,1,0,1,0,1,0,1,0,0,1,0
930,0,413.0,763.0,192.0,1424.0,1475.0,8.0,9.0,9.0,1434.0,0,1,0,0,0,0,1,0,0,0,0,0
931,0,220.0,763.0,59.0,1428.0,1475.0,7.0,8.0,8.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
932,0,264.0,763.0,192.0,1425.0,1475.0,8.0,9.0,9.0,1434.0,0,0,0,1,0,0,0,1,0,0,0,0
933,1,289.0,763.0,169.0,1428.0,1475.0,9.0,4.0,5.0,1434.0,1,0,1,1,1,0,1,0,0,0,0,0
934,0,268.0,763.0,169.0,1428.0,1472.0,6.0,6.0,6.0,1434.0,0,1,0,1,0,0,1,0,0,0,0,0
935,1,287.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
936,0,214.0,762.0,141.0,1428.0,1475.0,8.0,9.0,9.0,1435.0,0,1,1,1,0,0,0,0,0,0,0,0
937,0,428.0,763.0,169.0,1424.0,1475.0,10.0,8.0,7.0,1434.0,1,1,1,1,0,1,1,0,0,0,0,0
938,0,214.0,762.0,155.0,1424.0,1472.0,8.0,7.0,9.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
939,0,220.0,760.0,59.0,1428.0,1472.0,7.0,6.0,6.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
940,0,214.0,762.0,141.0,1424.0,1472.0,7.0,7.0,7.0,1435.0,0,1,0,1,0,1,0,0,0,0,0,0
941,0,214.0,762.0,141.0,1428.0,1472.0,6.0,6.0,6.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
942,0,214.0,762.0,141.0,1425.0,1471.0,5.0,6.0,5.0,1434.0,0,1,1,1,0,0,0,1,0,0,0,0
943,1,214.0,762.0,141.0,1428.0,1475.0,8.0,9.0,9.0,1435.0,0,1,0,1,1,0,0,0,0,0,0,0
944,1,413.0,760.0,192.0,1424.0,1472.0,5.0,5.0,5.0,1434.0,0,1,0,1,1,1,0,0,0,0,0,0
945,0,337.0,763.0,192.0,1424.0,1475.0,8.0,9.0,9.0,1435.0,0,1,0,1,0,1,0,1,0,0,0,0
946,0,337.0,763.0,169.0,1425.0,1471.0,10.0,8.0,9.0,1434.0,1,1,1,1,0,0,1,1,0,0,0,0
947,0,214.0,762.0,141.0,1428.0,1472.0,8.0,6.0,5.0,1434.0,0,1,0,1,1,0,0,0,0,0,0,0
948,0,214.0,762.0,141.0,1428.0,1472.0,0.0,0.0,0.0,1435.0,1,0,1,1,0,0,0,0,0,0,0,0
949,1,337.0,763.0,169.0,1429.0,1471.0,10.0,10.0,10.0,0.0,1,1,1,1,1,1,0,1,0,0,0,0
950,0,315.0,763.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
951,1,413.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
952,1,264.0,763.0,208.0,1425.0,1471.0,5.0,5.0,5.0,1435.0,1,1,0,1,0,1,0,1,0,0,0,0
953,0,337.0,763.0,176.0,1424.0,1475.0,9.0,9.0,9.0,1434.0,0,1,1,1,0,0,1,0,0,0,0,0
954,0,428.0,763.0,169.0,1428.0,1472.0,6.0,7.0,7.0,1434.0,0,1,0,1,0,1,0,1,0,0,0,0
955,0,337.0,763.0,176.0,1424.0,1475.0,8.0,9.0,9.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
956,1,337.0,763.0,169.0,1425.0,1472.0,4.0,9.0,7.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0
957,1,414.0,763.0,169.0,0.0,0.0,10.0,8.0,8.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0
958,1,214.0,762.0,141.0,1424.0,1472.0,6.0,8.0,9.0,1435.0,1,1,0,1,0,0,0,0,0,0,0,0
959,1,214.0,762.0,141.0,0.0,0.0,6.0,9.0,10.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0
960,0,214.0,762.0,141.0,0.0,1471.0,8.0,9.0,8.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0
961,0,214.0,762.0,141.0,0.0,0.0,8.0,3.0,3.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,413.0,763.0,208.0,1424.0,1475.0,8.0,9.0,9.0,1434.0,0,1,0,1,0,1,0,1,0,0,0,0
963,1,414.0,763.0,208.0,1424.0,1472.0,8.0,9.0,9.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
964,0,428.0,763.0,169.0,1424.0,1472.0,9.0,7.0,6.0,1435.0,1,0,1,1,0,1,0,0,0,0,0,0
965,0,214.0,762.0,141.0,1428.0,1472.0,8.0,8.0,8.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,1
966,0,214.0,762.0,141.0,1428.0,1472.0,8.0,6.0,6.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,1
967,0,214.0,762.0,141.0,1425.0,1472.0,9.0,9.0,7.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0
968,0,214.0,762.0,153.0,1428.0,1472.0,0.0,0.0,0.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
969,0,428.0,763.0,169.0,1428.0,1472.0,0.0,0.0,0.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
970,0,313.0,763.0,169.0,1428.0,1472.0,0.0,0.0,0.0,1434.0,1,0,1,1,0,1,0,0,0,0,0,0
971,0,214.0,762.0,141.0,1424.0,1472.0,8.0,7.0,7.0,1435.0,1,0,1,1,0,0,0,0,0,0,0,1
972,0,214.0,762.0,141.0,1428.0,1472.0,8.0,8.0,8.0,1434.0,1,1,0,1,0,0,0,0,0,0,0,0
973,0,214.0,762.0,141.0,1425.0,1473.0,7.0,6.0,6.0,1435.0,1,1,1,0,0,1,0,0,0,0,0,0
974,1,414.0,763.0,224.0,1426.0,1472.0,1.0,3.0,3.0,1435.0,0,1,0,0,0,1,0,0,1,0,0,1
975,1,337.0,763.0,192.0,1429.0,1475.0,8.0,3.0,3.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
976,0,336.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
977,1,220.0,763.0,63.0,1428.0,1472.0,0.0,0.0,0.0,1434.0,1,1,1,1,1,0,0,0,0,0,0,0
978,0,214.0,762.0,141.0,1429.0,1475.0,5.0,7.0,7.0,1436.0,1,0,1,1,0,0,1,1,1,1,1,1
979,1,298.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
980,0,413.0,760.0,169.0,1424.0,1475.0,9.0,8.0,8.0,1434.0,1,1,1,1,0,1,0,1,1,0,0,0
981,0,214.0,762.0,141.0,0.0,0.0,8.0,10.0,10.0,1434.0,0,0,1,1,0,1,0,0,0,0,0,0
982,0,214.0,762.0,113.0,1428.0,1472.0,5.0,7.0,7.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
983,0,337.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,1434.0,1,1,0,1,0,1,0,0,0,0,0,0
984,0,214.0,762.0,124.0,1428.0,1475.0,9.0,9.0,9.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
985,0,214.0,762.0,141.0,1424.0,1475.0,4.0,6.0,8.0,1435.0,0,1,1,0,0,0,0,0,0,0,0,0
986,0,214.0,762.0,141.0,1427.0,1472.0,3.0,4.0,4.0,1434.0,1,0,1,1,0,0,0,0,0,0,0,0
987,0,214.0,762.0,141.0,1424.0,1475.0,8.0,10.0,10.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
988,0,292.0,763.0,169.0,1425.0,1475.0,7.0,10.0,10.0,1435.0,0,1,0,1,0,1,0,0,1,0,0,0
989,1,428.0,763.0,169.0,1424.0,1472.0,10.0,10.0,10.0,1434.0,1,1,0,0,1,0,0,0,0,0,0,0
990,1,337.0,763.0,169.0,1425.0,1475.0,10.0,9.0,10.0,0.0,1,1,0,1,1,1,1,0,0,0,0,0
991,0,214.0,762.0,99.0,1429.0,1471.0,5.0,5.0,5.0,1435.0,0,0,0,0,0,0,0,0,0,0,0,1
992,0,337.0,763.0,169.0,1424.0,1475.0,9.0,9.0,9.0,1434.0,0,1,1,1,0,1,1,0,0,0,0,0
993,1,310.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
994,0,214.0,762.0,153.0,1428.0,1475.0,5.0,5.0,6.0,1435.0,0,1,0,1,0,0,0,0,0,0,0,0
995,0,289.0,763.0,169.0,1424.0,1472.0,10.0,10.0,10.0,1434.0,0,1,1,0,0,0,0,0,0,0,0,0
996,0,428.0,763.0,169.0,1428.0,1472.0,5.0,9.0,9.0,1434.0,0,1,1,1,0,1,0,0,0,0,0,0
997,0,337.0,763.0,169.0,1428.0,1472.0,8.0,6.0,6.0,1434.0,0,1,0,1,0,1,0,1,0,0,0,0
998,0,337.0,763.0,169.0,1424.0,1472.0,10.0,10.0,10.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,428.0,763.0,169.0,1428.0,1470.0,10.0,4.0,4.0,1434.0,0,0,1,0,0,1,0,1,0,0,0,0
1000,0,337.0,763.0,169.0,1428.0,1471.0,6.0,6.0,6.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0
1001,1,289.0,763.0,169.0,1428.0,1472.0,6.0,9.0,9.0,1434.0,0,0,0,1,1,0,0,0,0,0,0,0
1002,1,414.0,763.0,208.0,1426.0,1472.0,7.0,8.0,6.0,1434.0,0,1,0,1,0,0,0,0,0,0,0,0
1003,0,214.0,762.0,99.0,1424.0,1475.0,8.0,10.0,10.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
1004,1,337.0,763.0,169.0,1428.0,1475.0,8.0,10.0,10.0,1434.0,0,1,0,1,0,1,0,0,1,0,0,0
1005,0,414.0,763.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1006,0,413.0,763.0,192.0,1424.0,1475.0,8.0,9.0,9.0,1436.0,0,1,0,1,0,1,0,1,0,0,0,0
1007,0,274.0,763.0,169.0,1424.0,1475.0,10.0,9.0,9.0,1434.0,0,0,0,0,0,0,0,1,0,0,0,0
1008,0,414.0,763.0,224.0,1426.0,1472.0,10.0,5.0,8.0,1435.0,1,1,1,1,0,1,0,0,0,0,0,0
1009,0,413.0,763.0,208.0,1424.0,1472.0,6.0,5.0,5.0,1434.0,0,1,0,1,0,1,0,0,1,0,0,0
1010,1,413.0,763.0,169.0,1429.0,1475.0,10.0,10.0,9.0,1435.0,1,1,1,1,1,1,1,0,0,1,1,1
1011,0,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1012,1,428.0,763.0,169.0,0.0,0.0,10.0,7.0,7.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0
1013,0,414.0,763.0,208.0,1426.0,1472.0,4.0,9.0,10.0,1435.0,1,1,0,1,0,0,0,0,0,0,0,0
1014,1,413.0,762.0,176.0,1424.0,1475.0,10.0,9.0,9.0,1434.0,1,1,0,1,1,1,0,1,0,0,0,0
1015,0,289.0,763.0,169.0,1424.0,1472.0,6.0,7.0,6.0,1434.0,0,1,1,0,0,0,0,0,1,0,0,0
1016,0,414.0,763.0,208.0,1426.0,1472.0,10.0,6.0,8.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
1017,1,396.0,763.0,208.0,1427.0,1475.0,6.0,5.0,5.0,1434.0,1,1,1,1,0,0,0,0,0,0,0,0
1018,0,428.0,763.0,169.0,1428.0,1472.0,6.0,5.0,4.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
1019,0,413.0,763.0,208.0,0.0,0.0,6.0,10.0,10.0,1435.0,0,0,0,1,0,1,0,1,0,0,0,0
1020,0,428.0,763.0,169.0,0.0,0.0,10.0,10.0,10.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
1021,0,428.0,763.0,169.0,1429.0,1472.0,8.0,4.0,4.0,1434.0,0,0,0,0,0,0,0,0,0,0,0,0
1022,0,428.0,763.0,169.0,0.0,0.0,10.0,10.0,10.0,1435.0,0,1,0,0,0,0,1,0,0,0,0,0
1023,0,214.0,762.0,141.0,1424.0,1472.0,9.0,5.0,8.0,1435.0,1,1,1,1,0,0,0,0,0,0,0,0
1024,0,428.0,763.0,169.0,1428.0,1471.0,10.0,10.0,10.0,0.0,0,1,1,1,0,0,0,1,0,0,0,0
1025,1,428.0,763.0,169.0,1428.0,1472.0,9.0,5.0,5.0,1435.0,1,1,1,1,1,1,1,0,0,0,0,0
1026,0,299.0,763.0,169.0,1424.0,1475.0,10.0,9.0,9.0,1435.0,1,1,1,1,0,1,0,1,0,0,0,0
1027,0,428.0,763.0,169.0,1429.0,1475.0,5.0,5.0,5.0,1435.0,0,1,0,1,0,0,0,0,0,0,0,0
1028,0,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0
1029,1,309.0,763.0,169.0,1428.0,1475.0,10.0,6.0,6.0,1434.0,1,0,1,0,0,1,1,0,0,0,0,0
1030,0,269.0,763.0,169.0,1428.0,1472.0,5.0,9.0,10.0,1435.0,0,1,0,1,0,0,0,0,0,0,0,0
1031,0,283.0,763.0,169.0,1428.0,1472.0,9.0,10.0,10.0,1434.0,0,1,1,1,0,1,1,0,0,0,0,0
1032,0,428.0,763.0,169.0,1424.0,1472.0,9.0,8.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1033,0,428.0,763.0,169.0,1428.0,1475.0,10.0,8.0,9.0,1435.0,1,1,1,1,1,1,0,0,1,0,0,0
1034,0,426.0,760.0,192.0,1428.0,1471.0,8.0,5.0,5.0,1434.0,1,0,1,1,0,0,1,0,0,0,0,0
1035,0,413.0,763.0,192.0,1424.0,1471.0,10.0,10.0,9.0,1436.0,0,0,0,0,0,0,1,0,0,0,0,0
1036,1,304.0,763.0,169.0,1429.0,1471.0,4.0,5.0,6.0,1434.0,0,1,0,1,1,0,0,0,0,0,0,0
1037,1,413.0,761.0,176.0,1424.0,1475.0,8.0,10.0,10.0,1434.0,0,1,0,1,1,0,0,0,0,0,0,0
1038,0,428.0,763.0,169.0,1428.0,1472.0,7.0,5.0,5.0,1435.0,0,1,1,1,0,1,0,0,0,0,0,0
1039,0,396.0,763.0,208.0,1427.0,1471.0,9.0,7.0,5.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
1040,0,214.0,762.0,99.0,1428.0,1472.0,6.0,7.0,7.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
1041,0,220.0,763.0,66.0,1424.0,1472.0,7.0,9.0,8.0,0.0,1,1,1,1,0,1,0,0,0,0,0,0
1042,1,428.0,763.0,169.0,1424.0,1472.0,7.0,10.0,10.0,1435.0,1,0,1,1,0,1,0,0,1,0,0,0
1043,1,428.0,763.0,169.0,1428.0,1475.0,10.0,10.0,10.0,1435.0,1,1,1,0,1,0,0,0,1,0,0,0
1044,0,214.0,762.0,141.0,1428.0,1475.0,7.0,10.0,10.0,1435.0,0,1,0,1,0,0,0,0,1,0,0,0
1045,1,413.0,763.0,192.0,1424.0,1475.0,9.0,10.0,10.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
1046,0,428.0,763.0,169.0,1428.0,1475.0,6.0,10.0,10.0,1434.0,0,1,0,1,0,1,0,0,0,0,0,0
1047,1,230.0,763.0,169.0,1428.0,1475.0,6.0,8.0,9.0,1435.0,0,1,0,1,0,1,0,0,0,0,0,0
1048,1,337.0,763.0,192.0,1425.0,1472.0,7.0,5.0,5.0,0.0,1,1,0,1,1,1,1,0,0,0,0,0
1049,0,337.0,763.0,192.0,1425.0,1472.0,8.0,6.0,6.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0
1050,1,289.0,763.0,169.0,1428.0,1471.0,5.0,5.0,5.0,1434.0,0,0,0,1,1,0,0,0,0,0,0,0
1051,1,428.0,763.0,169.0,1428.0,1471.0,3.0,3.0,3.0,1434.0,0,1,1,0,1,1,1,0,0,0,0,0
1052,1,428.0,763.0,169.0,1428.0,1475.0,8.0,4.0,3.0,1434.0,0,0,1,0,1,1,0,0,0,0,0,0
1053,1,428.0,763.0,169.0,1429.0,1470.0,7.0,5.0,5.0,1434.0,0,1,1,0,0,0,0,0,0,0,0,0
1054,0,337.0,763.0,192.0,1429.0,1475.0,9.0,9.0,9.0,1436.0,0,1,1,1,0,1,1,1,1,1,0,1
1055,0,413.0,763.0,208.0,1424.0,1472.0,5.0,8.0,8.0,1436.0,1,1,1,1,0,1,0,0,0,0,0,0
1056,0,337.0,763.0,169.0,1428.0,1472.0,5.0,7.0,7.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
1057,1,264.0,763.0,208.0,1425.0,1471.0,6.0,7.0,7.0,1435.0,0,1,0,1,1,1,1,0,0,0,0,0
1058,0,264.0,763.0,208.0,1425.0,1471.0,5.0,6.0,6.0,1434.0,0,1,1,1,0,1,1,0,0,0,0,0
1059,1,310.0,763.0,169.0,1424.0,1475.0,5.0,5.0,5.0,1434.0,0,1,1,1,0,1,1,0,0,0,0,0
1060,0,428.0,763.0,169.0,1428.0,1472.0,8.0,9.0,9.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0
1061,0,337.0,763.0,169.0,1425.0,1475.0,9.0,9.0,9.0,1434.0,0,1,1,1,0,0,0,0,0,0,0,0
1062,0,268.0,763.0,169.0,1428.0,1472.0,4.0,5.0,6.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0
1063,0,428.0,763.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
1064,1,315.0,763.0,169.0,1428.0,1472.0,6.0,7.0,7.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1065,1,396.0,761.0,192.0,1427.0,1475.0,8.0,9.0,9.0,1434.0,0,1,0,1,0,1,1,0,0,0,0,0
1066,0,220.0,763.0,71.0,1428.0,1472.0,10.0,9.0,8.0,1434.0,1,1,1,1,0,1,0,0,0,0,0,0
1067,1,428.0,763.0,169.0,0.0,0.0,10.0,10.0,10.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0
